u_id,timestamp_actual,operation,operationCount
B0027,2015-10-16 18:26:40.000,scroll_up,82
B0027,2015-10-21 20:40:00.000,scroll_down,551
B0027,2015-10-21 20:40:00.000,scroll_up,120
B0027,2015-10-21 23:26:40.000,scroll_down,225
B0027,2015-10-21 23:26:40.000,scroll_up,37
B0027,2015-10-21 23:26:40.000,target_clicked,1
B0027,2015-10-22 18:53:20.000,scroll_down,1496
B0027,2015-10-22 18:53:20.000,scroll_up,392
B0027,2015-11-02 21:33:20.000,scroll_down,1492
B0027,2015-11-02 21:33:20.000,scroll_up,498
B0027,2015-11-02 21:33:20.000,target_clicked,2
B0027,2015-11-03 00:20:00.000,scroll_down,2188
B0027,2015-11-03 00:20:00.000,scroll_up,630
B0027,2015-11-03 00:20:00.000,select,10
B0027,2015-11-03 00:20:00.000,target_clicked,19
B0027,2015-11-16 02:13:20.000,scroll_down,273
B0027,2015-11-16 02:13:20.000,scroll_up,86
